ArtifactID,Categoria
au.com.cba.omnia:ebenezer_2.11,Desenvolvimento de Software
au.com.cba.omnia:permafrost_2.11,Desenvolvimento de Software
au.com.cba.omnia:thermometer-hive_2.11,Desenvolvimento de Software
au.com.dius.pact.consumer:junit,Segurança e Gestão
au.com.dius.pact.consumer:junit5,Segurança e Gestão
au.com.dius.pact.core:model,Segurança e Gestão
au.com.dius.pact.provider:junit5,Web e Aplicações
au.com.dius.pact:consumer,Segurança e Gestão
au.com.dius.pact:provider,Segurança e Gestão
au.com.redboxresearchdata.rifcs:ands-rifcs-builder,Gerenciamento de Dados
au.com.redboxresearchdata:orcid-java-client,Gerenciamento de Dados
au.com.stocksoftware.com.google.inject:guice,Desenvolvimento de Software
au.edu.usq.fascinator.plugins:plugin-access-derby,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-authentication-internal,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-harvester-csv,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-harvester-oai-pmh,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-harvester-skos,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-harvester-workflow,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-indexer-solr,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-roles-internal,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-storage-filesystem,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-subscriber-solrEventLog,Gerenciamento de Dados
au.edu.usq.fascinator.plugins:plugin-transformer-jsonVelocity,Gerenciamento de Dados
au.edu.usq.fascinator:fascinator-common,Gerenciamento de Dados
au.edu.usq.fascinator:fascinator-plugin-api,Gerenciamento de Dados
au.edu.usq.fascinator:fascinator-portal,Gerenciamento de Dados
au.id.jazzy:play-geojson_2.12,Desenvolvimento de Software
au.id.jazzy:play-geojson_2.13,Desenvolvimento de Software
au.net.ocean:util,Segurança e Gestão
aurelienribon.tweenengine:tween-engine-api,Desenvolvimento Frontend
aurelienribon:tweenengine,Diversos
auto-value-jackson:core,Gerenciamento de Dados
auto:auto-decorator,Diversos
auto:auto-no-op,Diversos
auto:common,Diversos
autodispose-root:test-utils,Desenvolvimento de Software
autodoc:autodoc,Web e Aplicações
aws.sdk.kotlin:dynamodb-jvm,Diversos
aws.sdk.kotlin:dynamodbstreams-jvm,Diversos
aws.sdk.kotlin:eventbridge-jvm,Diversos
aws.sdk.kotlin:lambda-jvm,Diversos
aws.sdk.kotlin:s3-jvm,Diversos
axis2:axis2-wsdl,Diversos
axis:axis,Gerenciamento de Dados
axis:axis-ant,Análise e Processamento de Dados
axis:axis-jaxrpc,Gerenciamento de Dados
axis:axis-saaj,Gerenciamento de Dados
axis:axis-wsdl4j,Desenvolvimento de Software
azureml-fs-scala-impl:feathrshimentrypoint,Web e Aplicações
b2-sdk-java:b2-sdk-core,Diversos
b2-sdk-java:b2-sdk-httpclient,Diversos
backport-util-concurrent.wso2:backport-util-concurrent,Desenvolvimento de Software
backport-util-concurrent:backport-util-concurrent.osgi,Gerenciamento de Dados
backport.util:concurrent,Desenvolvimento de Software
backtype:dfs-datastores,Web e Aplicações
backtype:dfs-datastores-cascading,Web e Aplicações
banner:dragontool,Análise e Processamento de Dados
banner:heptag,Análise e Processamento de Dados
banner:medpost,Análise e Processamento de Dados
batik:batik-anim,Desenvolvimento Frontend
batik:batik-codec,Desenvolvimento Frontend
bcprov:jdk14,Desenvolvimento de Software
bdsup2sub:bdsup2sub,Desenvolvimento de Software
be.ac.ulg.montefiore.run.jahmm:jahmm,Desenvolvimento Frontend
be.billington.calendar.recurrencepicker:library,Desenvolvimento de Software
be.fedict.eid-applet:eid-applet-package,Gerenciamento de Dados
be.fedict.eid-applet:eid-applet-service,Gerenciamento de Dados
be.fedict.eid-applet:eid-applet-shared,Gerenciamento de Dados
be.fluid-it.microservice.bundle:microservice-bundle-core,Web e Aplicações
be.insaneprogramming.gradle:animalsniffer-gradle-plugin,Desenvolvimento de Software
be.orbinson.aem:aem-groovy-console-bundle,Diversos
be.venneborg:play26-refined_2.11,Diversos
be.venneborg:play26-refined_2.12,Diversos
beaninject:beaninject,Desenvolvimento de Software
beanshell:beanshell,Gerenciamento de Dados
beehive:beehive-controls,Diversos
beyondthelines:pbdirect_2.11,Desenvolvimento de Software
beyondthelines:pbdirect_2.12,Desenvolvimento de Software
bigml:histogram,Desenvolvimento de Software
bioadi:bioadi,Análise e Processamento de Dados
bioadi:j-seqalign,Análise e Processamento de Dados
bioadi:sptoolkit,Análise e Processamento de Dados
bitwalker:UserAgentUtils,Desenvolvimento de Software
biz.c24.io.test:test-statements,Plataformas e Infraestrutura
biz.c24.io.test:test-transactions,Plataformas e Infraestrutura
biz.c24.io.test:test-transform,Plataformas e Infraestrutura
biz.c24.io:c24-io-api,Plataformas e Infraestrutura
biz.gabrys.maven:plugin-utils,Desenvolvimento de Software
biz.k11i:xgboost-predictor,Análise e Processamento de Dados
biz.netcentric.aem:aem-nodetypes,Desenvolvimento de Software
black.ninia:jep,Desenvolvimento de Software
blitz:blitz,Utilitários e Ferramentas
blockcanary:blockcanary-core,Desenvolvimento de Software
blowfish:blowfish,Desenvolvimento de Software
bouncycastle:bcprov,Web e Aplicações
bouncycastle:bouncycastle-jce,Gerenciamento de Dados
bouncycastle:lcrypto-jdk14,Web e Aplicações
br.com.autonomiccs:apache-cloudstack-java-client,Desenvolvimento de Software
br.com.criativasoft.opendevice.ext:bluecove,Gerenciamento de Dados
br.com.criativasoft.opendevice.ext:bluecove-gpl,Gerenciamento de Dados
br.com.criativasoft.opendevice.ext:bluecove-gpl-arm,Gerenciamento de Dados
br.com.digilabs.jqplot:jqplot4java,Desenvolvimento Frontend
br.com.esec.icpm:icpm-security-helper,Diversos
br.com.esec:esec-itext,Diversos
br.com.ingenieux.simplejpa:simplejpa,Web e Aplicações
br.com.insula:opes,Desenvolvimento de Software
br.com.objectos.comuns:comuns,Desenvolvimento de Software
br.com.objectos.comuns:comuns-collections,Desenvolvimento de Software
br.com.objectos.comuns:comuns-lang,Desenvolvimento de Software
br.com.objectos.comuns:comuns-testing,Desenvolvimento de Software
br.com.objectos.way:it-pkg,Diversos
br.com.objectos.way:it-type,Diversos
br.com.objectos:br,Diversos
br.com.objectos:libreoffice-java_uno,Diversos
br.com.objectos:libreoffice-juh,Diversos
br.com.objectos:libreoffice-jurt,Diversos
br.com.objectos:libreoffice-ridl,Diversos
br.com.objectos:libreoffice-unoil,Diversos
br.com.objectos:libreoffice-unoloader,Diversos
br.com.objectos:objectos-selfgen,Diversos
br.com.stone:stone-sdk,Aplicações Empresariais
br.com.uol.plugpag:interno,Aplicações Empresariais
br.danfma:kodando-runtime,Desenvolvimento Frontend
br.danfma:kodando-rxjs,Desenvolvimento Frontend
br.unb.cic:unbbayes,Integração e Comunicação
br.usp.each.saeg:ba-dua-agent-rt,Desenvolvimento de Software
br.usp.each.saeg:ba-dua-cli,Desenvolvimento de Software
braintree-android:braintree,Aplicações Empresariais
braintree-android:core,Aplicações Empresariais
braintree-android:data-collector,Aplicações Empresariais
braintree-android:paypal-one-touch,Aplicações Empresariais
bsh:bsh.osgi,Gerenciamento de Dados
bultitude:bultitude,Web e Aplicações
byte-streams:byte-streams,Desenvolvimento de Software
byte-transforms:byte-transforms,Desenvolvimento de Software
bytebuffer:bytebuffer,Gerenciamento de Dados
c10n:c10n-tools,Diversos
ca.eandb.util:eandb-util,Desenvolvimento Frontend
ca.islandora.component:islandora-camel-component,Web e Aplicações
ca.mcgill.sable:soot,Desenvolvimento de Software
ca.nanometrics:gflot,Segurança e Gestão
ca.stellardrift:colonel,Desenvolvimento de Software
ca.uhn.hapi.fhir.karaf:hapi-fhir,Gerenciamento de Dados
ca.uhn.hapi.fhir:hapi-fhir-jpaserver-test,Gerenciamento de Dados
ca.weblite:mirah,Desenvolvimento de Software
ca.weblite:mirahc,Desenvolvimento de Software
caja:caja,Web e Aplicações
caja:htmlparser,Gerenciamento de Dados
caja:json_simple,Web e Aplicações
cargo:cargo-core,Desenvolvimento de Software
cargo:cargo-manager,Web e Aplicações
cargo:cargo-netbeans,Diversos
cascading.avro:avro-scheme,Web e Aplicações
cascading.kryo:cascading.kryo,Gerenciamento de Dados
cascading:cascading-core,Gerenciamento de Dados
cascading:cascading-expression,Gerenciamento de Dados
cascading:cascading-hadoop,Gerenciamento de Dados
cascading:cascading-hadoop2-io,Gerenciamento de Dados
cascading:cascading-hadoop2-mr1,Diversos
cascading:cascading-hadoop2-tez,Diversos
cascading:cascading-jdbc-core,Web e Aplicações
cascading:cascading-jdbc-mysql,Web e Aplicações
cascading:cascading-local,Gerenciamento de Dados
cascading:cascading-platform,Gerenciamento de Dados
cascading:cascading-xml,Desenvolvimento de Software
cb2xml:cb2xml,Gerenciamento de Dados
cc.kave.repackaged:cc.kave.repackaged.jayes,Desenvolvimento de Software
cc.protea.fastly:fastly,Diversos
cc.protea.helloShim:helloShim,Diversos
cc.protea.sendgrid:sendgrid,Diversos
cc.roden:marathon-client,Desenvolvimento de Software
cc.spray.can:spray-can,Web e Aplicações
cc.spray.can:spray-can_2.9.1,Web e Aplicações
cc.spray:spray-can,Integração e Comunicação
cc.spray:spray-json_2.9.1,Diversos
cc.spray:spray-json_2.9.2,Integração e Comunicação
cc.spray:twirl-api_2.9.2,Integração e Comunicação
cc.vileda:kotlin-openapi3-dsl,Gerenciamento de Dados
cd.connect.jersey:connect-jersey-common,Diversos
cd.connect.servlet:connect-servlet-spring,Web e Aplicações
cglib:cglib-nodep.osgi,Gerenciamento de Dados
ch.abertschi.unserialize:stacktrace-unserialize,Gerenciamento de Dados
ch.artecat.grengine:grengine,Utilitários e Ferramentas
ch.cern.dirq:dirq,Utilitários e Ferramentas
ch.epfl.lamp:dotty-compiler_2.12,Diversos
ch.epfl.lamp:dotty-doc_2.12,Diversos
ch.epfl.scala:debug-adapter-test-client_2.12,Desenvolvimento de Software
ch.epfl.scala:integrationutils211_2.11,Desenvolvimento de Software
ch.epfl.scala:integrationutils212_2.12,Desenvolvimento de Software
ch.epfl.scala:integrationutils213_2.13,Desenvolvimento de Software
ch.epfl.scala:sbt-scalajs-bundler_2.12_1.0,Desenvolvimento de Software
ch.epfl.scala:scala-debug-adapter-test_2.12,Desenvolvimento de Software
ch.epfl.scala:scala-debug-adapter-test_2.13,Desenvolvimento de Software
ch.epfl.scala:scala-debug-adapter-test_3,Desenvolvimento de Software
ch.epfl.scala:scalafix-test-utils_2.11,Desenvolvimento de Software
ch.epfl.scala:scalafix-test-utils_2.12,Desenvolvimento de Software
ch.epfl.scala:testsources_3,Desenvolvimento de Software
ch.epfl.scala:testsources_sjs1_3,Desenvolvimento de Software
ch.epfl.scala:util-cache_3,Desenvolvimento de Software
ch.epfl.scala:zinc-apiinfo_2.11,Desenvolvimento de Software
ch.epfl.scala:zinc-testing_2.11,Desenvolvimento de Software
ch.epfl.scala:zinc-testing_2.12,Desenvolvimento de Software
ch.ethz.iks.concierge:concierge,Desenvolvimento de Software
ch.grengine:grengine,Utilitários e Ferramentas
ch.ifocusit.asciidoctor:asciidoctor-gherkin-extension,Desenvolvimento de Software
ch.inftec.ju:ju-db-testing,Desenvolvimento de Software
ch.jodersky:sbt-jni-macros_2.11,Diversos
ch.jodersky:sbt-jni-macros_2.12,Diversos
ch.jodersky:sbt-jni-macros_2.12.0-M4,Diversos
ch.jodersky:sbt-jni-macros_2.12.0-M5,Diversos
ch.jodersky:sbt-jni-macros_2.12.0-RC1,Diversos
ch.jodersky:sbt-jni-macros_2.13,Desenvolvimento de Software
ch.lightshed:courier_2.11,Web e Aplicações
ch.lightshed:courier_2.12,Web e Aplicações
ch.netzwerg:paleo-core,Desenvolvimento Frontend
ch.ntb:usb,Integração e Comunicação
ch.poole:OpeningHoursParser,Análise e Processamento de Dados
ch.powerunit:powerunit,Desenvolvimento de Software
ch.qos.cal10n.plugins:maven-cal10n-plugin,Desenvolvimento de Software
ch.qos.logback.access:common,Desenvolvimento de Software
ch.qos.logback.access:tomcat,Desenvolvimento de Software
ch.qos.logback.db:logback-classic-db,Gerenciamento de Dados
ch.qos.logback.db:logback-core-db,Gerenciamento de Dados
ch.qos.logback:de.huxhorn.lilith.logback.classic,Desenvolvimento de Software
ch.qos.logback:logback-classic.jar,Desenvolvimento de Software
ch.qos.reload4j:reload4j,Gerenciamento de Dados
ch.randelshofer.quaqua:quaqua-filechhoser-only,Diversos
ch.randelshofer.quaqua:quaqua-filechooser-only,Diversos
ch.randelshofer:org.monte.media.screenrecorder,Desenvolvimento de Software
ch.randelshofer:quaqua-laf-nofile,Diversos
ch.sbs.pipeline:sbs-braille-tables,Gerenciamento de Dados
ch.sbs.pipeline:sbs-hyphenation-tables,Gerenciamento de Dados
ch.sourcepond.testing:bundle-test-support,Desenvolvimento de Software
ch.tutteli.atrium:atrium-cc-en_GB-robstoll,Diversos
charva:charva,Desenvolvimento de Software
chatkit-parent:pusher-platform-android,Gerenciamento de Dados
chatterbean:chatterbean,Diversos
chemaxon:MarvinBeans,Desenvolvimento de Software
cheshire:cheshire,Desenvolvimento de Software
chimney-protos:chimney-protos_2.11,Desenvolvimento de Software
chimney-protos:chimney-protos_2.12,Desenvolvimento de Software
chimney-protos:chimney-protos_2.13,Desenvolvimento de Software
chimney-protos:chimney-protos_2.13.0-M5,Desenvolvimento de Software
chimney-protos:chimney-protos_native0.3_2.11,Desenvolvimento de Software
chimney-protos:chimney-protos_native0.4_2.12,Desenvolvimento de Software
chimney-protos:chimney-protos_native0.4_2.13,Desenvolvimento de Software
chimney-protos:chimney-protos_sjs0.6_2.11,Desenvolvimento de Software
chimney-protos:chimney-protos_sjs0.6_2.12,Desenvolvimento de Software
chimney-protos:chimney-protos_sjs0.6_2.13,Desenvolvimento de Software
chimney-protos:chimney-protos_sjs0.6_2.13.0-M5,Desenvolvimento de Software
chimney-protos:chimney-protos_sjs1_2.12,Desenvolvimento de Software
chimney-protos:chimney-protos_sjs1_2.13,Desenvolvimento de Software
choco:choco-solver,Desenvolvimento de Software
cider:cider-nrepl,Desenvolvimento de Software
circleci:clj-yaml,Diversos
cisd:jhdf5,Gerenciamento de Dados
classlojure:classlojure,Web e Aplicações
clc-java-sdk:clc-java-sdk,Web e Aplicações
client.javax.enterprise:gwtclient-javax-enterprise,Web e Aplicações
clj-http-fake:clj-http-fake,Desenvolvimento de Software
clj-http-lite:clj-http-lite,Integração e Comunicação
clj-http:clj-http,Desenvolvimento de Software
clj-ssh:clj-ssh,Web e Aplicações
clj-stacktrace:clj-stacktrace,Desenvolvimento de Software
clj-time:clj-time,Desenvolvimento de Software
clojure-complete:clojure-complete,Desenvolvimento de Software
clojure-jsr223:clojure-jsr223,Desenvolvimento de Software
clojure-watch:clojure-watch,Web e Aplicações
clojuresque:clojuresque,Desenvolvimento de Software
clojurewerkz:elastisch,Desenvolvimento de Software
clojurewerkz:quartzite,Desenvolvimento de Software
cloud.piranha.arquillian:piranha-arquillian-server,Web e Aplicações
clout:clout,Desenvolvimento de Software
clover:clover-30day-eval,Desenvolvimento de Software
clover:clover-license,Desenvolvimento de Software
club.minnced:opus-java,Diversos
cn.ai.ebs:npf-mock,Desenvolvimento de Software
cn.com.flaginfo.echat:echat-redis,Desenvolvimento de Software
cn.dev33:sa-token-core,Desenvolvimento de Software
cn.dreamtobe.threaddebugger:threadpool,Utilitários e Ferramentas
cn.easyproject:ojdbc7,Web e Aplicações
cn.edu.hfut.dmic.webcollector:WebCollector,Desenvolvimento de Software
cn.featherfly.common:common-api,Desenvolvimento de Software
cn.featherfly.common:common-core,Desenvolvimento de Software
cn.featherfly.common:common-model-api,Desenvolvimento de Software
cn.featherfly.common:common-storage,Desenvolvimento de Software
cn.gatherlife:rpc-util,Gerenciamento de Dados
cn.guoyukun.jdbc:oracle-ojdbc6,Desenvolvimento de Software
cn.huanju.udb.lgn:ca-client,Diversos
cn.huanju.udb.lgn:ca-common,Diversos
cn.huanju.udb.lgn:oauth,Diversos
cn.huanju.udb.lgn:oauth-consumer,Diversos
